time,backRightPower,backLeftPower,frontLeftPower,frontRightPower,isClampAtMax,targetElevatorPosition,clampState,basketState,targetArmPosition
7.005724371,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.045243458,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.086268712,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.124504466,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.162646012,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.214141517,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.257080104,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.296445775,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.34715378,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.387134868,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.428966288,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.473150876,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.512229838,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.54719805,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.590328263,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.630196184,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.670937354,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.711791109,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.754252238,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.787621533,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.820455036,-0.4,0.4,-0.4,0.4,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.864379166,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.909694545,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.953934841,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
7.987000219,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.026417515,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.063903977,-0.85,0.85,-0.85,0.85,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.112122024,-0.7170876763761044,0.9829123236238956,-0.7170876763761044,0.9829123236238956,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.154872778,-0.85,0.85,-0.85,0.85,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.189067198,-0.85,0.85,-0.85,0.85,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.221837118,-0.85,0.85,-0.85,0.85,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.25731283,-0.85,0.85,-0.85,0.85,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.296753751,-0.85,0.85,-0.85,0.85,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.331651087,-0.85,0.85,-0.85,0.85,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.364432091,-0.85,0.85,-0.85,0.85,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.395886302,-0.85,0.85,-0.85,0.85,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.43605289,-0.85,0.85,-0.85,0.85,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.47778106,-0.85,0.85,-0.85,0.85,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.522897232,-0.583017960190773,0.583017960190773,-0.583017960190773,0.583017960190773,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.573319695,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
